Pairs,Sharpe,Simple_rtn,STD,Trading_times,Holding_days,Total_days,Comm
MA_41 MA_59,-0.33195513697902035,0.26589896924673284,0.010438776307670315,106.0,3085.0,4936.0,0.0
MA_41 MA_60,-0.3319551369790205,0.24570742087558717,0.01043877630767031,104.0,3089.0,4936.0,0.0
MA_41 MA_61,-0.4266567566358293,0.10768069343360853,0.010411685324694738,100.0,3087.0,4936.0,0.0
MA_41 MA_62,-0.38392385348584956,0.035741776311146056,0.01042286703582879,98.0,3094.0,4936.0,0.0
MA_41 MA_63,-0.38392385348585173,0.07759569671353139,0.010422867035828787,94.0,3106.0,4936.0,0.0
MA_41 MA_64,-0.45654407921431,0.09173739868459241,0.01039163770340133,92.0,3116.0,4936.0,0.0
MA_41 MA_65,-0.38755647709114693,0.05120069222961776,0.010419936500979539,88.0,3124.0,4936.0,0.0
MA_41 MA_66,-0.3089885062700266,0.18779899107318987,0.01038436677908508,82.0,3125.0,4936.0,0.0
MA_41 MA_67,-0.1981807107253492,0.3354695118610398,0.010451776737044071,82.0,3137.0,4936.0,0.0
MA_41 MA_68,-0.3461825545092465,0.29642863340960424,0.010580264373667478,80.0,3139.0,4936.0,0.0
MA_41 MA_69,-0.3578972757973735,0.38615058611834185,0.010580916036386903,78.0,3142.0,4936.0,0.0
MA_41 MA_70,-0.40469565998049367,0.5604861784270951,0.010567511837552133,74.0,3140.0,4936.0,0.0
MA_41 MA_71,-0.45774560416599913,0.6108556436717041,0.010585767193875559,74.0,3152.0,4936.0,0.0
MA_41 MA_72,-0.3975633864862076,0.5689146518203227,0.010608023054803089,72.0,3151.0,4936.0,0.0
MA_41 MA_73,-0.3975633864862077,0.7628489474644848,0.010608023054803085,70.0,3153.0,4936.0,0.0
MA_41 MA_74,-0.3655040984760657,0.7947917837666618,0.010617833490531794,70.0,3153.0,4936.0,0.0
MA_41 MA_75,-0.36550409847606713,0.8809286436724175,0.010617833490531772,68.0,3159.0,4936.0,0.0
MA_41 MA_76,-0.38966001136618733,0.9480565847975642,0.010628880948908645,68.0,3163.0,4936.0,0.0
MA_41 MA_77,-0.3385852299462531,1.1434753747577986,0.010784292513557309,66.0,3167.0,4936.0,0.0
MA_41 MA_78,-0.36233911877700375,1.2567543759018949,0.01078062164744785,66.0,3163.0,4936.0,0.0
MA_41 MA_79,-0.350879127158177,1.3549105597887445,0.01078156565332827,64.0,3166.0,4936.0,0.0
MA_41 MA_80,-0.3546892066322937,1.402378551406895,0.010783471837544387,66.0,3164.0,4936.0,0.0
MA_41 MA_81,-0.3546892066322924,1.5222121353910367,0.010783471837544406,66.0,3162.0,4936.0,0.0
MA_41 MA_82,-0.36356023073529364,1.3004832033251366,0.010780740276515311,64.0,3159.0,4936.0,0.0
MA_41 MA_83,-0.322896921117902,1.6550304196954069,0.010762393201329035,66.0,3162.0,4936.0,0.0
MA_41 MA_84,-0.32289692111790175,1.3462503009091682,0.010762393201329023,64.0,3154.0,4936.0,0.0
MA_41 MA_85,-0.3468713673591199,1.1326277044209792,0.010765532000500018,66.0,3154.0,4936.0,0.0
MA_41 MA_86,-0.3725970644579639,1.102580524919638,0.010769179887754044,64.0,3154.0,4936.0,0.0
MA_41 MA_87,-0.3683327699659813,1.0510308733427416,0.01076913257694307,64.0,3147.0,4936.0,0.0
MA_41 MA_88,-0.3861106984584323,1.2370983000587978,0.010770788339285391,58.0,3141.0,4936.0,0.0
MA_41 MA_89,-0.4594617941766817,1.0969667283437965,0.010737695701125987,60.0,3140.0,4936.0,0.0
MA_41 MA_90,-0.45946179417668076,1.0976202173195286,0.010737695701125994,58.0,3140.0,4936.0,0.0
MA_41 MA_91,-0.4594617941766823,1.3153939993907922,0.010737695701125989,58.0,3138.0,4936.0,0.0
MA_41 MA_92,-0.45946179417668087,1.178233670484801,0.010737695701125993,56.0,3137.0,4936.0,0.0
MA_41 MA_93,-0.4594617941766822,1.2762129289679716,0.01073769570112599,60.0,3140.0,4936.0,0.0
MA_41 MA_94,-0.49007163336729986,1.4656071218259714,0.010721057669055,54.0,3154.0,4936.0,0.0
MA_41 MA_95,-0.49178319222261313,1.5108733671802845,0.010721003749561711,54.0,3155.0,4936.0,0.0
MA_41 MA_96,-0.49597385296962915,1.2953548943220814,0.010721025943981591,54.0,3155.0,4936.0,0.0
MA_41 MA_97,-0.49597385296962754,1.5434870930965081,0.010721025943981584,52.0,3163.0,4936.0,0.0
MA_41 MA_98,-0.4959738529696286,1.5488334335478342,0.01072102594398159,50.0,3162.0,4936.0,0.0
MA_41 MA_99,-0.4959738529696299,1.6791477147730833,0.01072102594398159,50.0,3160.0,4936.0,0.0
MA_41 MA_100,-0.3557896384704317,1.54072040802295,0.010595347626319846,48.0,3160.0,4936.0,0.0
MA_42 MA_52,-0.4532866817428444,1.1270349527614618,0.01060548292551651,144.0,3037.0,4936.0,0.0
MA_42 MA_53,-0.4532866817428436,0.9367236678839947,0.010605482925516514,142.0,3043.0,4936.0,0.0
MA_42 MA_54,-0.6341554228890904,0.741185567320906,0.010459729647407056,128.0,3041.0,4936.0,0.0
MA_42 MA_55,-0.634155422889089,0.7493193970024181,0.010459729647407068,126.0,3050.0,4936.0,0.0
MA_42 MA_56,-0.6933257758238298,0.7590885569335748,0.01043648409760354,120.0,3061.0,4936.0,0.0
MA_42 MA_57,-0.5880864113923091,0.6420701379562848,0.010523458980505933,112.0,3065.0,4936.0,0.0
MA_42 MA_58,-0.5458454189701663,0.5131636788686755,0.010535387278972096,110.0,3073.0,4936.0,0.0
MA_42 MA_59,-0.4751498690068276,0.39336319875497283,0.010566517481564648,102.0,3081.0,4936.0,0.0
MA_42 MA_60,-0.42665675663582847,0.23534920955687832,0.010411685324694742,102.0,3083.0,4936.0,0.0
MA_42 MA_61,-0.3839238534858518,0.084179134090554,0.010422867035828785,100.0,3086.0,4936.0,0.0
MA_42 MA_62,-0.4565440792143085,0.07233439092830163,0.01039163770340135,98.0,3092.0,4936.0,0.0
MA_42 MA_63,-0.3875564770911471,0.0394934766750652,0.010419936500979533,96.0,3095.0,4936.0,0.0
MA_42 MA_64,-0.3089885062700262,0.18026506603015635,0.01038436677908507,92.0,3108.0,4936.0,0.0
MA_42 MA_65,-0.3089885062700261,0.15609505052103367,0.010384366779085075,94.0,3116.0,4936.0,0.0
MA_42 MA_66,-0.24668796465868886,0.18434522183935909,0.01043856121418009,82.0,3125.0,4936.0,0.0
MA_42 MA_67,-0.3930638163682063,0.20508543574690918,0.010566885030613747,80.0,3127.0,4936.0,0.0
MA_42 MA_68,-0.4020284919066946,0.19808788149805734,0.010567511845802128,80.0,3134.0,4936.0,0.0
MA_42 MA_69,-0.4020284919066942,0.298173784512505,0.010567511845802121,78.0,3139.0,4936.0,0.0
MA_42 MA_70,-0.45774560416599935,0.5426575923560306,0.010585767193875554,76.0,3144.0,4936.0,0.0
MA_42 MA_71,-0.3975633864862091,0.5377136439303105,0.010608023054803083,74.0,3147.0,4936.0,0.0
MA_42 MA_72,-0.35246760463920723,0.7040208096908047,0.010617005104856863,74.0,3148.0,4936.0,0.0
MA_42 MA_73,-0.35246760463920657,0.7743518256419712,0.010617005104856863,72.0,3147.0,4936.0,0.0
MA_42 MA_74,-0.39288034224110147,0.9056409707021702,0.010626273893734422,70.0,3155.0,4936.0,0.0
MA_42 MA_75,-0.3766951121780886,0.9127953005203018,0.010628068629407652,68.0,3157.0,4936.0,0.0
MA_42 MA_76,-0.266983856575128,1.1369414151638817,0.01072630855191287,68.0,3159.0,4936.0,0.0
MA_42 MA_77,-0.36233911877700326,1.0375133304179451,0.010780621647447846,66.0,3162.0,4936.0,0.0
MA_42 MA_78,-0.3508791271581772,1.1607189357595344,0.010781565653328263,66.0,3170.0,4936.0,0.0
MA_42 MA_79,-0.3801315205794258,1.1021170973911314,0.010776057526595684,64.0,3167.0,4936.0,0.0
MA_42 MA_80,-0.36577334025173996,1.1747964929425478,0.010767186732189873,64.0,3165.0,4936.0,0.0
MA_42 MA_81,-0.3453323267851536,1.1896391823338464,0.010769952372576436,66.0,3165.0,4936.0,0.0
MA_42 MA_82,-0.34533232678515396,1.5636408409291893,0.010769952372576443,66.0,3163.0,4936.0,0.0
MA_42 MA_83,-0.3629706093074846,1.625416323907006,0.010771584598631548,64.0,3164.0,4936.0,0.0
MA_42 MA_84,-0.38249048813274966,1.627668698106306,0.01077463010291203,64.0,3158.0,4936.0,0.0
MA_42 MA_85,-0.4558484977559521,0.9951781684422516,0.01074156156848311,64.0,3154.0,4936.0,0.0
MA_42 MA_86,-0.44187015521192374,1.0735181125604831,0.010736097589677567,64.0,3154.0,4936.0,0.0
MA_42 MA_87,-0.4594617941766816,0.9502908760459714,0.01073769570112599,62.0,3151.0,4936.0,0.0
MA_42 MA_88,-0.45946179417668304,1.1095210226027192,0.010737695701125989,60.0,3145.0,4936.0,0.0
MA_42 MA_89,-0.4309918054913307,1.2701447267310186,0.010743143174907481,60.0,3144.0,4936.0,0.0
MA_42 MA_90,-0.3489921063725916,1.235641824097176,0.010702328408098531,56.0,3143.0,4936.0,0.0
MA_42 MA_91,-0.348992106372591,1.2768400740325974,0.01070232840809853,56.0,3145.0,4936.0,0.0
MA_42 MA_92,-0.39083732220413664,1.3656134626810252,0.010711479288969893,56.0,3141.0,4936.0,0.0
MA_42 MA_93,-0.35074992282052647,1.3422948247528006,0.010702286397841198,56.0,3141.0,4936.0,0.0
MA_42 MA_94,-0.43271749634983886,1.2018502700734985,0.010743094314503588,58.0,3147.0,4936.0,0.0
MA_42 MA_95,-0.5061187196063532,1.3631387485761826,0.010776606050981255,52.0,3152.0,4936.0,0.0
MA_42 MA_96,-0.5643701837623325,1.4358017376541885,0.010754367797925933,52.0,3154.0,4936.0,0.0
MA_42 MA_97,-0.5643701837623324,1.501821787691267,0.010754367797925934,48.0,3157.0,4936.0,0.0
MA_42 MA_98,-0.5643701837623325,1.554365569387623,0.010754367797925933,50.0,3163.0,4936.0,0.0
MA_42 MA_99,-0.5643701837623321,1.6411931395551096,0.010754367797925928,48.0,3167.0,4936.0,0.0
MA_42 MA_100,-0.5684916969047723,1.6927576083618234,0.010754374233041398,50.0,3164.0,4936.0,0.0
MA_43 MA_53,-0.6642735964265684,0.8083791884368219,0.01045351823854757,148.0,3027.0,4936.0,0.0
MA_43 MA_54,-0.6350770417922725,0.7368308989621122,0.010459698472294407,142.0,3038.0,4936.0,0.0
MA_43 MA_55,-0.5128696373192344,0.8663253580099615,0.010548081684412871,136.0,3046.0,4936.0,0.0
MA_43 MA_56,-0.5744130715065867,0.6574634199447604,0.010532392100586622,122.0,3054.0,4936.0,0.0
MA_43 MA_57,-0.5744130715065863,0.42821745798954636,0.010532392100586617,118.0,3066.0,4936.0,0.0
MA_43 MA_58,-0.5744130715065873,0.43102488761296276,0.010532392100586612,112.0,3066.0,4936.0,0.0
MA_43 MA_59,-0.5254043738027581,0.41305780091915945,0.010550446629122601,102.0,3071.0,4936.0,0.0
MA_43 MA_60,-0.5254043738027584,0.043711013086831674,0.010550446629122596,100.0,3075.0,4936.0,0.0
MA_43 MA_61,-0.4565440792143086,0.07078808218637311,0.010391637703401348,100.0,3082.0,4936.0,0.0
MA_43 MA_62,-0.30898850627002455,0.2119444855792061,0.010384366779085082,96.0,3085.0,4936.0,0.0
MA_43 MA_63,-0.5002701315676388,0.18550200474571055,0.010499240338440675,94.0,3095.0,4936.0,0.0
MA_43 MA_64,-0.3570695654890015,0.19914112156333363,0.010370829935761744,92.0,3104.0,4936.0,0.0
MA_43 MA_65,-0.2466879646586888,0.19526793314705637,0.010438561214180091,92.0,3114.0,4936.0,0.0
MA_43 MA_66,-0.2439112413942707,0.08650329121438749,0.010438540741667229,84.0,3117.0,4936.0,0.0
MA_43 MA_67,-0.4020284919066948,0.10299052117239316,0.010567511845802123,82.0,3125.0,4936.0,0.0
MA_43 MA_68,-0.4020284919066941,0.18810422438894436,0.010567511845802124,78.0,3137.0,4936.0,0.0
MA_43 MA_69,-0.44488526963775954,0.33456190328926305,0.010584993110641434,78.0,3134.0,4936.0,0.0
MA_43 MA_70,-0.39348505154584285,0.5152807345210138,0.010606608340351084,76.0,3142.0,4936.0,0.0
MA_43 MA_71,-0.35246760463920784,0.6612565787475777,0.010617005104856865,76.0,3140.0,4936.0,0.0
MA_43 MA_72,-0.35246760463920684,0.8022044815847695,0.010617005104856855,74.0,3146.0,4936.0,0.0
MA_43 MA_73,-0.3766951121780888,0.913211651369781,0.010628068629407664,74.0,3153.0,4936.0,0.0
MA_43 MA_74,-0.40067466030620136,1.019415073216162,0.010624306188575287,72.0,3158.0,4936.0,0.0
MA_43 MA_75,-0.4006746603062014,0.9742595866248147,0.010624306188575286,68.0,3158.0,4936.0,0.0
MA_43 MA_76,-0.2967884368627055,1.0589820056220405,0.010720890936163184,68.0,3160.0,4936.0,0.0
MA_43 MA_77,-0.4446758767160198,1.0169219925794901,0.010791950695425349,68.0,3162.0,4936.0,0.0
MA_43 MA_78,-0.3758736393552751,1.1340071815363668,0.01077314756711136,66.0,3165.0,4936.0,0.0
MA_43 MA_79,-0.41923733370923055,1.1184776465605424,0.010784121022347012,64.0,3168.0,4936.0,0.0
MA_43 MA_80,-0.4192373337092313,1.2600820426582344,0.01078412102234701,64.0,3168.0,4936.0,0.0
MA_43 MA_81,-0.3410474930132363,1.4450379458611669,0.010769899472069284,64.0,3164.0,4936.0,0.0
MA_43 MA_82,-0.4323139153310811,1.5115148477728741,0.010738541257912949,66.0,3161.0,4936.0,0.0
MA_43 MA_83,-0.43231391533108154,1.4592108464191758,0.010738541257912938,64.0,3162.0,4936.0,0.0
MA_43 MA_84,-0.45584849775595226,1.483565687786716,0.010741561568483106,64.0,3161.0,4936.0,0.0
MA_43 MA_85,-0.4810997509335668,1.5471279962191482,0.010745082280231764,64.0,3153.0,4936.0,0.0
MA_43 MA_86,-0.40005914863756076,1.230913332679986,0.010704480675117707,64.0,3155.0,4936.0,0.0
MA_43 MA_87,-0.41958168622530384,1.1872983917217788,0.010706073178865953,64.0,3148.0,4936.0,0.0
MA_43 MA_88,-0.37970399344211614,1.221209485687781,0.010696931311437724,62.0,3145.0,4936.0,0.0
MA_43 MA_89,-0.35074992282052725,1.2020430303968968,0.010702286397841194,62.0,3141.0,4936.0,0.0
MA_43 MA_90,-0.4651590808749119,1.2723417120694194,0.010745248786771078,60.0,3137.0,4936.0,0.0
MA_43 MA_91,-0.4651590808749126,1.046249987650977,0.01074524878677108,56.0,3138.0,4936.0,0.0
MA_43 MA_92,-0.4651590808749124,0.9782711816152834,0.010745248786771083,56.0,3142.0,4936.0,0.0
MA_43 MA_93,-0.46515908087491087,1.1851093944757665,0.010745248786771088,58.0,3142.0,4936.0,0.0
MA_43 MA_94,-0.4258024219026538,1.2285778375419292,0.010736232771230217,58.0,3142.0,4936.0,0.0
MA_43 MA_95,-0.4258024219026555,1.3495614351097363,0.010736232771230208,54.0,3148.0,4936.0,0.0
MA_43 MA_96,-0.42580242190265305,1.5162493146623652,0.01073623277123022,52.0,3150.0,4936.0,0.0
MA_43 MA_97,-0.3457060760992417,1.6856594419118607,0.010774947681033657,50.0,3157.0,4936.0,0.0
MA_43 MA_98,-0.3457060760992423,1.881659857163371,0.010774947681033657,46.0,3162.0,4936.0,0.0
MA_43 MA_99,-0.4858710633942207,1.7566162794319755,0.010793557301896918,46.0,3168.0,4936.0,0.0
MA_43 MA_100,-0.4858710633942215,1.7996932954783036,0.010793557301896914,48.0,3173.0,4936.0,0.0
MA_44 MA_54,-0.7334149641872862,0.5494049211137051,0.01040009577129282,152.0,3021.0,4936.0,0.0
MA_44 MA_55,-0.6847928575058101,0.48665962423993614,0.010523136139154666,148.0,3040.0,4936.0,0.0
MA_44 MA_56,-0.6392793840302219,0.41473081355678887,0.010511104047226827,144.0,3043.0,4936.0,0.0
MA_44 MA_57,-0.5268820750551783,0.5042975714985085,0.010540448806938935,124.0,3053.0,4936.0,0.0
MA_44 MA_58,-0.5237719389093388,0.4702349563068866,0.010515010211195025,112.0,3063.0,4936.0,0.0
MA_44 MA_59,-0.6113749390352873,0.49266482814490953,0.01051545810282798,112.0,3067.0,4936.0,0.0
MA_44 MA_60,-0.458177653820315,0.282134435772998,0.010578565755266429,104.0,3074.0,4936.0,0.0
MA_44 MA_61,-0.4537960360050189,0.08908518820174849,0.01051293801741793,100.0,3076.0,4936.0,0.0
MA_44 MA_62,-0.4537960360050202,0.0725985279785224,0.01051293801741793,96.0,3083.0,4936.0,0.0
MA_44 MA_63,-0.3930638163682065,0.04141273246443844,0.010566885030613744,94.0,3091.0,4936.0,0.0
MA_44 MA_64,-0.39039103289096483,0.050447622408026804,0.010566883555103108,94.0,3095.0,4936.0,0.0
MA_44 MA_65,-0.3773467261050731,0.01590322555356183,0.01056606550351791,92.0,3102.0,4936.0,0.0
MA_44 MA_66,-0.3890125542170721,0.03070865867915784,0.010566701090342242,88.0,3118.0,4936.0,0.0
MA_44 MA_67,-0.3890125542170714,0.16066864291443905,0.010566701090342242,80.0,3121.0,4936.0,0.0
MA_44 MA_68,-0.4537099542566554,0.2580611991488888,0.010584361300929462,80.0,3127.0,4936.0,0.0
MA_44 MA_69,-0.39348505154584285,0.4359898793025889,0.010606608340351103,78.0,3132.0,4936.0,0.0
MA_44 MA_70,-0.38219742631927234,0.703334999493753,0.010611416939496647,76.0,3135.0,4936.0,0.0
MA_44 MA_71,-0.3821974263192724,0.640644558109607,0.010611416939496646,78.0,3142.0,4936.0,0.0
MA_44 MA_72,-0.4301592948129073,0.7157261100188683,0.010618653889363568,76.0,3142.0,4936.0,0.0
MA_44 MA_73,-0.4301592948129077,0.7667809352265846,0.010618653889363559,74.0,3146.0,4936.0,0.0
MA_44 MA_74,-0.29678843686270556,0.731312658764111,0.010720890936163182,72.0,3161.0,4936.0,0.0
MA_44 MA_75,-0.351268319502943,0.9323663699164799,0.010738081556164313,70.0,3162.0,4936.0,0.0
MA_44 MA_76,-0.2924198613203281,1.018711130887061,0.010717948125640708,68.0,3159.0,4936.0,0.0
MA_44 MA_77,-0.3872946028566227,1.1083399759183248,0.01077218922947543,68.0,3161.0,4936.0,0.0
MA_44 MA_78,-0.37161352466390324,1.1700811788307837,0.010773100976650775,66.0,3166.0,4936.0,0.0
MA_44 MA_79,-0.4150149620229779,1.2598350509135483,0.010784083525423108,64.0,3168.0,4936.0,0.0
MA_44 MA_80,-0.4679206963016221,1.4343222149680592,0.010753818098566341,64.0,3169.0,4936.0,0.0
MA_44 MA_81,-0.46792069630162314,1.4291392114020671,0.010753818098566348,64.0,3164.0,4936.0,0.0
MA_44 MA_82,-0.48518483509559757,1.6393560669543037,0.01075534822855125,64.0,3165.0,4936.0,0.0
MA_44 MA_83,-0.42802131818013156,1.673514523113501,0.010717864922979246,66.0,3160.0,4936.0,0.0
MA_44 MA_84,-0.429752302818805,1.4210745547171322,0.010717816285147347,64.0,3156.0,4936.0,0.0
MA_44 MA_85,-0.45519166050284543,1.3177104254772223,0.010721378940973933,64.0,3155.0,4936.0,0.0
MA_44 MA_86,-0.41958168622530406,1.5927889951830383,0.010706073178865946,66.0,3155.0,4936.0,0.0
MA_44 MA_87,-0.4195816862253033,1.3659060944662027,0.01070607317886595,62.0,3156.0,4936.0,0.0
MA_44 MA_88,-0.39691859966696763,1.3036357308201634,0.010711161250255764,60.0,3145.0,4936.0,0.0
MA_44 MA_89,-0.4711420921536083,1.1785886448541594,0.010744909438022558,60.0,3143.0,4936.0,0.0
MA_44 MA_90,-0.47114209215360964,1.0595394659193849,0.01074490943802256,58.0,3146.0,4936.0,0.0
MA_44 MA_91,-0.39159192702604656,0.7935083887843211,0.010783768676383225,60.0,3145.0,4936.0,0.0
MA_44 MA_92,-0.39159192702604706,1.0600097860531608,0.010783768676383228,60.0,3143.0,4936.0,0.0
MA_44 MA_93,-0.39159192702604645,1.057528711995451,0.010783768676383228,58.0,3143.0,4936.0,0.0
MA_44 MA_94,-0.3915919270260469,1.2547971762932026,0.010783768676383216,56.0,3142.0,4936.0,0.0
MA_44 MA_95,-0.3915919270260455,1.2438229787667896,0.010783768676383218,56.0,3142.0,4936.0,0.0
MA_44 MA_96,-0.3517963784685451,1.5385105910147083,0.010774644028436219,52.0,3145.0,4936.0,0.0
MA_44 MA_97,-0.3666506209247313,1.7873409529356001,0.010790092010442134,48.0,3152.0,4936.0,0.0
MA_44 MA_98,-0.3666506209247314,1.8852114275705945,0.010790092010442131,46.0,3162.0,4936.0,0.0
MA_44 MA_99,-0.41997295220128544,1.9322137233862313,0.010768606968642949,46.0,3170.0,4936.0,0.0
MA_44 MA_100,-0.41997295220128517,1.8547442488403405,0.010768606968642938,48.0,3169.0,4936.0,0.0
MA_45 MA_55,-0.4840546445673037,0.447967797331968,0.010300110517721913,144.0,3028.0,4936.0,0.0
MA_45 MA_56,-0.6067494725566853,0.37195660022473476,0.010488862753476956,142.0,3041.0,4936.0,0.0
MA_45 MA_57,-0.5110333795493868,0.23479354311725076,0.010477149857471321,134.0,3043.0,4936.0,0.0
MA_45 MA_58,-0.4566214647580875,0.3083789543512587,0.0105169439012873,124.0,3047.0,4936.0,0.0
MA_45 MA_59,-0.4559900336016635,0.37302300058414706,0.010488943952857545,116.0,3059.0,4936.0,0.0
MA_45 MA_60,-0.3420457589958007,0.21746766373500326,0.010496812268644464,114.0,3064.0,4936.0,0.0
MA_45 MA_61,-0.28508642083954616,0.09928284934884135,0.010566576986631064,110.0,3075.0,4936.0,0.0
MA_45 MA_62,-0.3139026912089013,0.03588607728818394,0.010542992776186097,102.0,3069.0,4936.0,0.0
MA_45 MA_63,-0.3139026912089011,-0.014400129018994678,0.010542992776186104,96.0,3082.0,4936.0,0.0
MA_45 MA_64,-0.31853523905058795,-0.05753628137838607,0.01053775811611502,96.0,3090.0,4936.0,0.0
MA_45 MA_65,-0.2424764753933476,0.022769920263169263,0.010438346201009136,92.0,3099.0,4936.0,0.0
MA_45 MA_66,-0.42760993470281106,0.1047710839289846,0.010560415796138338,88.0,3111.0,4936.0,0.0
MA_45 MA_67,-0.483069815334645,0.2687962177169758,0.010578614723456557,82.0,3116.0,4936.0,0.0
MA_45 MA_68,-0.4830698153346461,0.34672562481070424,0.010578614723456546,78.0,3120.0,4936.0,0.0
MA_45 MA_69,-0.3821974263192724,0.44754983739816145,0.010611416939496646,82.0,3128.0,4936.0,0.0
MA_45 MA_70,-0.40619622071662587,0.687170702921098,0.0106076430007132,78.0,3130.0,4936.0,0.0
MA_45 MA_71,-0.430159294812908,0.6177980988339342,0.010618653889363568,76.0,3136.0,4936.0,0.0
MA_45 MA_72,-0.42587452064586206,0.7048985980024214,0.010618616719705987,76.0,3141.0,4936.0,0.0
MA_45 MA_73,-0.2924455752345542,0.6700468367855965,0.010720827571689979,76.0,3144.0,4936.0,0.0
MA_45 MA_74,-0.28807239121410644,0.7376218004967785,0.010717883840641259,74.0,3146.0,4936.0,0.0
MA_45 MA_75,-0.38304281397762013,0.8457269988128882,0.010772144982771407,70.0,3166.0,4936.0,0.0
MA_45 MA_76,-0.3830428139776203,1.018762857638003,0.01077214498277142,70.0,3166.0,4936.0,0.0
MA_45 MA_77,-0.4450893571826356,1.1976987537917645,0.010740066191694547,68.0,3159.0,4936.0,0.0
MA_45 MA_78,-0.445089357182635,1.1462007944274357,0.010740066191694545,68.0,3167.0,4936.0,0.0
MA_45 MA_79,-0.34384620148505857,1.578713916058796,0.010734722671592912,66.0,3175.0,4936.0,0.0
MA_45 MA_80,-0.3867029832464937,1.6419725501552964,0.010713196989372242,64.0,3170.0,4936.0,0.0
MA_45 MA_81,-0.40604285114757416,1.6684884462744356,0.010714757612511677,64.0,3170.0,4936.0,0.0
MA_45 MA_82,-0.40604285114757577,1.7454488214738682,0.010714757612511668,64.0,3169.0,4936.0,0.0
MA_45 MA_83,-0.4297523028188073,1.4382642954840956,0.01071781628514734,64.0,3162.0,4936.0,0.0
MA_45 MA_84,-0.4611995534375221,1.320666205728961,0.010721042104906908,68.0,3165.0,4936.0,0.0
MA_45 MA_85,-0.4611995534375203,1.2858532692725033,0.010721042104906903,66.0,3158.0,4936.0,0.0
MA_45 MA_86,-0.47875366453833884,1.3446064292724413,0.010722626113108568,64.0,3152.0,4936.0,0.0
MA_45 MA_87,-0.4503283835465888,1.58088895395061,0.010728107355383,62.0,3156.0,4936.0,0.0
MA_45 MA_88,-0.3969185996669681,1.484848745972764,0.01071116125025577,60.0,3151.0,4936.0,0.0
MA_45 MA_89,-0.4711420921536092,1.1832088267432463,0.010744909438022554,60.0,3151.0,4936.0,0.0
MA_45 MA_90,-0.47881981460653916,1.038639047464304,0.010744390071709695,58.0,3146.0,4936.0,0.0
MA_45 MA_91,-0.39934586051584103,1.133342775513174,0.01078328072873384,58.0,3145.0,4936.0,0.0
MA_45 MA_92,-0.5398634365926699,1.0656833984110188,0.010849354434620182,58.0,3142.0,4936.0,0.0
MA_45 MA_93,-0.46675243360765184,1.0337083085639658,0.01081543649734396,58.0,3146.0,4936.0,0.0
MA_45 MA_94,-0.46675243360765234,1.0401914502040626,0.010815436497343964,58.0,3145.0,4936.0,0.0
MA_45 MA_95,-0.41399030951646903,1.2409567053153796,0.010798680938721442,62.0,3145.0,4936.0,0.0
MA_45 MA_96,-0.3744331083981313,1.5530667208322666,0.010789613640626824,52.0,3146.0,4936.0,0.0
MA_45 MA_97,-0.374433108398132,1.606604340556124,0.010789613640626841,50.0,3148.0,4936.0,0.0
MA_45 MA_98,-0.374433108398131,1.846589505290091,0.010789613640626833,48.0,3156.0,4936.0,0.0
MA_45 MA_99,-0.3476617743017591,1.7366725224865465,0.010785235092762913,46.0,3164.0,4936.0,0.0
MA_45 MA_100,-0.40718899838466865,1.7726689005497076,0.010763469052591481,44.0,3170.0,4936.0,0.0
MA_46 MA_56,-0.6067494725566852,0.39803731324833413,0.010488862753476947,144.0,3033.0,4936.0,0.0
MA_46 MA_57,-0.5264988715375584,0.3373159878447374,0.010516743960662855,140.0,3043.0,4936.0,0.0
MA_46 MA_58,-0.4645427509477827,0.3200224361547417,0.010493596526099486,134.0,3042.0,4936.0,0.0
MA_46 MA_59,-0.33921596307562396,0.27978935608258415,0.010447148384860933,116.0,3046.0,4936.0,0.0
MA_46 MA_60,-0.07490381013057815,0.0512768446616112,0.010384186548273966,116.0,3059.0,4936.0,0.0
MA_46 MA_61,-0.06085395368572316,0.0406554255705045,0.0103643687736864,112.0,3056.0,4936.0,0.0
MA_46 MA_62,-0.05067617756568029,0.11447132198800958,0.01037092010057293,106.0,3064.0,4936.0,0.0
MA_46 MA_63,-0.0875550736317746,0.14409720671125537,0.010383471338471518,100.0,3068.0,4936.0,0.0
MA_46 MA_64,-0.11136429616296531,0.050469940329738616,0.010384029738832094,94.0,3084.0,4936.0,0.0
MA_46 MA_65,-0.26830591061312764,0.11186299994328519,0.010421640276141385,94.0,3096.0,4936.0,0.0
MA_46 MA_66,-0.3403572394754074,0.22222189833245554,0.010451082449147399,90.0,3105.0,4936.0,0.0
MA_46 MA_67,-0.4830698153346449,0.30912573861851156,0.010578614723456559,88.0,3114.0,4936.0,0.0
MA_46 MA_68,-0.46203719371419893,0.44486500353181846,0.010585331669890594,82.0,3117.0,4936.0,0.0
MA_46 MA_69,-0.40188837626328183,0.578141591924096,0.010607600731918215,78.0,3118.0,4936.0,0.0
MA_46 MA_70,-0.38569664650364294,0.9747170889900918,0.010609405041733072,80.0,3128.0,4936.0,0.0
MA_46 MA_71,-0.4258745206458594,0.8859730935896388,0.01061861671970597,78.0,3132.0,4936.0,0.0
MA_46 MA_72,-0.23276451778159826,0.790703807669795,0.010700494703395253,76.0,3136.0,4936.0,0.0
MA_46 MA_73,-0.2880723912141065,0.7811153454073718,0.010717883840641257,78.0,3141.0,4936.0,0.0
